['Xerath', 91, 56, 35, 0.6153846153846154, 8.7, 4.0, 7.7, 12098, 5.9]
['Xerath', 91, 56, 35, 0.6153846153846154, 8.7, 4.0, 7.7, 12098, 5.9]
['Xerath', 91, 56, 35, 0.6153846153846154, 8.7, 4.0, 7.7, 12098, 5.9]
['Xerath', 91, 56, 35, 0.6153846153846154, 8.7, 4.0, 7.7, 12098, 5.9]
['Viktor', 49, 27, 22, 0.5510204081632653, 8.7, 5.8, 7.6, 13171, 6.8]
['Viktor', 49, 27, 22, 0.5510204081632653, 8.7, 5.8, 7.6, 13171, 6.8]
['Viktor', 49, 27, 22, 0.5510204081632653, 8.7, 5.8, 7.6, 13171, 6.8]
['Viktor', 49, 27, 22, 0.5510204081632653, 8.7, 5.8, 7.6, 13171, 6.8]
['Viktor', 49, 27, 22, 0.5510204081632653, 8.7, 5.8, 7.6, 13171, 6.8]
['Viktor', 49, 27, 22, 0.5510204081632653, 8.7, 5.8, 7.6, 13171, 6.8]
['Viktor', 49, 27, 22, 0.5510204081632653, 8.7, 5.8, 7.6, 13171, 6.8]
['Viktor', 49, 27, 22, 0.5510204081632653, 8.7, 5.8, 7.6, 13171, 6.8]
['Viktor', 49, 27, 22, 0.5510204081632653, 8.7, 5.8, 7.6, 13171, 6.8]
['Viktor', 49, 27, 22, 0.5510204081632653, 8.7, 5.8, 7.6, 13171, 6.8]
