Season,Champion,Games Played,Wins,Losses,Winrate,Kills,Deaths,Assists,Gold,CS/m
10,Pyke,24,15,9,0.625,5.3,4.8,7.9,10359,1.2
10,Blitzcrank,3,2,1,0.667,2.0,4.7,9.7,6872,0.8
10,Nautilus,1,0,1,0,0.0,2.0,3.0,5196,1.4
11,Pyke,13,7,6,0.538,11.6,4.8,5.8,13513,3.3
11,Sylas,12,4,8,0.333,8.5,5.2,6.1,12127,5.6
11,Viego,1,1,0,1,19.0,4.0,11.0,18018,6.1
11,Thresh,1,0,1,0,3.0,11.0,14.0,8529,1.4
11,Rammus,1,0,1,0,3.0,4.0,5.0,8692,5.4
